"Date","Price","Open","High","Low","Vol.","Change %"
"06/05/2015","42.55","42.35","42.80","42.30","6.67K","0.19%"
"06/04/2015","42.47","42.80","43.03","42.44","7.99K","-0.61%"
"06/03/2015","42.73","42.50","42.85","42.43","8.44K","1.11%"
"06/02/2015","42.26","41.90","42.47","41.76","13.65K","1.46%"
"06/01/2015","41.65","42.32","42.32","41.55","6.42K","-0.57%"
"05/29/2015","41.89","41.95","42.14","41.65","5.71K","-0.57%"
"05/28/2015","42.13","41.77","42.47","41.77","23.57K","0.52%"
"05/27/2015","41.91","41.70","42.00","41.52","16.20K","0.46%"
"05/26/2015","41.72","41.30","41.96","41.29","15.04K","0.68%"
"05/25/2015","41.44","41.44","41.44","41.44","","0.00%"
"05/22/2015","41.44","41.50","41.60","41.31","6.28K","-0.48%"
"05/21/2015","41.64","42.01","42.01","41.60","12.18K","-0.64%"
"05/20/2015","41.91","41.80","42.18","41.76","9.91K","0.12%"
"05/19/2015","41.86","41.60","42.07","41.60","14.73K","-0.59%"
"05/18/2015","42.11","42.31","42.60","42.01","12.88K","-1.08%"
"05/15/2015","42.57","42.60","42.82","42.40","6.86K","0.61%"
"05/14/2015","42.31","42.50","42.54","42.15","11.68K","-1.97%"
"05/13/2015","43.16","43.10","43.56","42.63","14.09K","0.42%"
"05/12/2015","42.98","43.00","43.42","42.65","18.36K","-0.12%"
"05/11/2015","43.03","42.03","43.24","42.03","11.78K","2.50%"
"05/08/2015","41.98","42.14","42.40","41.86","9.27K","-0.64%"
"05/07/2015","42.25","42.75","42.94","42.15","11.83K","-0.89%"
"05/06/2015","42.63","42.70","42.85","42.50","12.18K","0.52%"
"05/05/2015","42.41","41.38","42.47","41.30","7.73K","1.31%"
"05/04/2015","41.86","41.86","41.86","41.86","","0.00%"
"05/01/2015","41.86","41.85","42.18","41.50","5.72K","-0.19%"
"04/30/2015","41.94","42.44","42.44","41.80","7.39K","-4.79%"
"04/29/2015","44.05","43.65","44.10","43.53","7.91K","0.73%"
"04/28/2015","43.73","43.80","44.00","43.55","17.61K","-0.34%"
"04/27/2015","43.88","44.50","44.95","43.80","19.19K","-0.79%"
"04/24/2015","44.23","43.76","44.44","43.65","12.68K","0.45%"
"04/23/2015","44.03","44.10","44.34","43.83","10.10K","-1.03%"
"04/22/2015","44.49","45.01","45.05","44.25","10.06K","-1.22%"
"04/21/2015","45.04","44.75","45.14","44.49","12.64K","1.24%"
"04/20/2015","44.49","44.64","44.70","44.03","9.39K","0.20%"
"04/17/2015","44.40","45.25","45.27","44.30","15.35K","-1.86%"
"04/16/2015","45.24","46.30","46.43","45.02","12.33K","-1.59%"
"04/15/2015","45.97","45.59","46.06","45.59","11.12K","0.75%"
"04/14/2015","45.63","46.60","46.85","45.45","13.02K","-1.70%"
"04/13/2015","46.42","46.06","46.76","45.60","10.66K","0.67%"
"04/10/2015","46.11","46.00","46.24","45.75","8.99K","-0.77%"
"04/09/2015","46.47","46.38","46.95","46.38","8.13K","0.96%"
"04/08/2015","46.03","46.15","46.48","45.96","9.15K","0.04%"
"04/07/2015","46.01","46.82","46.82","45.60","10.54K","-2.40%"
"04/06/2015","47.14","47.14","47.14","47.14","","0.00%"
"04/02/2015","47.14","48.00","48.66","46.89","13.10K","0.53%"
"04/01/2015","46.89","45.98","47.10","45.94","13.17K","2.18%"
"03/31/2015","45.89","46.41","46.52","45.00","7.60K","-4.87%"
"03/30/2015","48.24","48.25","48.60","47.90","13.14K","0.17%"
"03/27/2015","48.16","48.00","49.05","47.69","27.30K","-0.02%"
"03/26/2015","48.17","47.10","48.55","47.10","15.97K","2.97%"
"03/25/2015","46.78","47.35","47.45","46.62","18.09K","-0.47%"
"03/24/2015","47.00","46.90","47.25","46.50","15.37K","1.86%"
"03/23/2015","46.14","45.50","46.39","45.25","12.08K","0.20%"
"03/20/2015","46.05","45.90","46.35","45.50","16.49K","-0.67%"
"03/19/2015","46.36","46.55","46.80","46.02","12.96K","-0.75%"
