"Date","Price","Open","High","Low","Vol.","Change %"
"05/11/2023","119.10","120.00","120.00","120.00","0.11K","-2.74%"
"05/10/2023","122.45","123.50","123.75","123.50","0.04K","-2.04%"
"05/09/2023","125.00","125.00","125.00","125.00","0.04K","-1.69%"
"05/08/2023","127.15","127.15","127.15","127.15","","0.00%"
"05/05/2023","127.15","127.15","127.15","127.15","","1.48%"
"05/04/2023","125.30","126.00","127.50","125.00","0.11K","-4.71%"
"05/03/2023","131.50","133.00","133.00","132.75","0.08K","-3.38%"
"05/02/2023","136.10","136.25","136.25","136.25","0.07K","-0.22%"
"05/01/2023","136.40","136.40","136.40","136.40","","-2.57%"
"04/28/2023","140.00","136.25","136.25","136.25","","0.00%"
"04/27/2023","140.00","140.00","140.00","140.00","","-0.11%"
"04/26/2023","140.15","140.15","140.15","140.15","","0.11%"
"04/25/2023","140.00","140.00","140.00","140.00","0.01K","0.90%"
"04/24/2023","138.75","138.75","138.75","138.75","","-0.36%"
"04/21/2023","139.25","139.25","139.25","139.25","","0.43%"
"04/20/2023","138.65","138.50","138.50","138.50","0.05K","0.47%"
"04/19/2023","138.00","138.00","138.00","138.00","0.03K","0.69%"
"04/18/2023","137.05","137.05","137.05","137.05","","0.77%"
"04/17/2023","136.00","136.50","136.75","136.50","0.02K","0.07%"
"04/14/2023","135.90","136.00","136.00","136.00","0.03K","1.12%"
"04/13/2023","134.40","134.10","134.10","134.10","0.02K","0.45%"
"04/12/2023","133.80","133.00","134.25","133.00","0.03K","3.36%"
"04/11/2023","129.45","129.45","129.45","129.45","0.02K","-4.18%"
"04/10/2023","135.10","135.10","135.10","135.10","","0.00%"
"04/06/2023","135.10","135.00","135.00","135.00","0.03K","-2.81%"
"04/05/2023","139.00","139.00","139.00","139.00","0.09K","-3.51%"
"04/04/2023","144.05","150.00","150.00","144.85","0.04K","-3.32%"
"04/03/2023","149.00","147.50","149.00","147.50","0.14K","8.13%"
"03/31/2023","137.80","137.80","137.80","137.80","","-0.07%"
"03/30/2023","137.90","137.90","137.90","137.90","","0.11%"
"03/29/2023","137.75","137.75","137.75","137.75","","-0.04%"
"03/28/2023","137.80","137.00","137.00","137.00","0.01K","0.77%"
"03/27/2023","136.75","136.00","136.00","136.00","0.00K","1.18%"
"03/24/2023","135.15","135.15","135.15","135.15","","-0.48%"
"03/23/2023","135.80","135.80","135.80","135.80","","-0.95%"
"03/22/2023","137.10","139.00","139.00","135.00","0.01K","-1.37%"
"03/21/2023","139.00","135.00","139.00","135.00","0.00K","3.35%"
"03/20/2023","134.50","134.00","136.00","134.00","0.01K","0.00%"
"03/17/2023","134.50","134.00","134.00","134.00","0.01K","-2.54%"
"03/16/2023","138.00","137.25","138.00","137.00","0.07K","0.00%"
"03/15/2023","138.00","137.00","137.00","137.00","0.02K","-2.13%"
"03/14/2023","141.00","137.00","138.50","135.00","0.14K","1.69%"
"03/13/2023","138.65","136.00","140.50","136.00","0.15K","2.70%"
"03/10/2023","135.00","130.00","132.00","129.00","0.13K","6.51%"
"03/09/2023","126.75","123.00","127.00","123.00","0.19K","2.76%"
"03/08/2023","123.35","123.00","124.00","123.00","0.02K","-0.92%"
"03/07/2023","124.50","124.00","126.00","123.00","0.05K","1.22%"
"03/06/2023","123.00","131.00","131.00","126.00","0.02K","-6.64%"
"03/03/2023","131.75","137.00","137.00","131.00","0.10K","-6.82%"
"03/02/2023","141.40","143.50","143.50","143.25","0.01K","-1.70%"
"03/01/2023","143.85","146.50","146.50","144.00","0.09K","-1.41%"
"02/28/2023","145.90","151.90","151.90","144.50","0.09K","-1.52%"
"02/27/2023","148.15","153.00","156.00","149.00","0.25K","7.43%"
"02/24/2023","137.90","156.00","156.00","156.00","","-0.79%"
"02/23/2023","139.00","139.00","139.00","139.00","0.01K","1.35%"
"02/22/2023","137.15","136.50","136.50","136.50","0.06K","0.11%"
"02/21/2023","137.00","137.00","137.00","137.00","0.01K","0.37%"
"02/20/2023","136.50","136.50","136.50","136.50","","0.00%"
"02/17/2023","136.50","136.50","136.50","136.50","0.01K","-0.36%"
"02/16/2023","137.00","136.50","137.00","136.50","0.01K","0.37%"
"02/15/2023","136.50","134.50","136.75","134.50","0.03K","1.87%"
"02/14/2023","134.00","134.00","134.00","134.00","0.01K","1.52%"
"02/13/2023","132.00","132.00","132.00","132.00","0.09K","0.00%"
"02/10/2023","132.00","129.00","131.00","129.00","0.22K","3.13%"
"02/09/2023","128.00","128.00","128.00","128.00","0.03K","-1.27%"
"02/08/2023","129.65","129.65","129.65","129.65","0.07K","-4.67%"
"02/07/2023","136.00","141.00","141.00","138.70","0.02K","-2.33%"
"02/06/2023","139.25","138.00","139.50","138.00","0.04K","0.54%"
"02/03/2023","138.50","137.00","137.00","137.00","0.05K","1.21%"
"02/02/2023","136.85","137.00","137.00","136.00","0.01K","-3.69%"
"02/01/2023","142.10","142.50","143.00","141.50","0.12K","3.99%"
"01/31/2023","136.65","142.00","143.00","132.00","0.09K","-1.69%"
"01/30/2023","139.00","140.00","141.50","138.00","0.08K","-16.84%"
"01/27/2023","167.15","166.50","166.50","166.50","0.00K","0.45%"
"01/26/2023","166.40","168.00","168.00","166.00","0.00K","-0.21%"
"01/25/2023","166.75","169.00","169.00","165.00","0.05K","-1.91%"
"01/24/2023","170.00","170.00","170.00","170.00","0.00K","-1.39%"
"01/23/2023","172.40","172.00","172.00","172.00","0.02K","-1.18%"
"01/20/2023","174.45","174.45","174.45","174.45","","-0.31%"
"01/19/2023","175.00","174.50","174.50","173.00","0.03K","0.00%"
"01/18/2023","175.00","176.00","176.00","176.00","0.00K","2.94%"
"01/17/2023","170.00","167.00","172.00","167.00","0.02K","1.19%"
"01/16/2023","168.00","168.00","168.00","168.00","0.04K","-0.59%"
"01/13/2023","169.00","169.00","169.00","169.00","","-2.14%"
"01/12/2023","172.70","170.00","170.00","170.00","0.02K","4.67%"
"01/11/2023","165.00","165.00","165.00","165.00","0.07K","-4.13%"
"01/10/2023","172.10","172.00","172.25","172.00","0.15K","-0.29%"
"01/09/2023","172.60","172.60","172.60","172.60","0.04K","0.17%"
"01/06/2023","172.30","172.30","172.30","172.30","0.03K","-3.07%"
"01/05/2023","177.75","177.75","177.75","177.75","0.13K","-0.56%"
"01/04/2023","178.75","182.00","182.00","182.00","0.05K","-4.54%"
"01/03/2023","187.25","187.00","189.00","185.00","0.18K","-18.00%"
"12/30/2022","228.35","187.50","187.50","187.50","","0.22%"
"12/29/2022","227.85","227.85","227.85","227.85","","0.22%"
"12/28/2022","227.35","227.35","227.35","227.35","","1.79%"
"12/27/2022","223.35","223.35","223.35","223.35","","-2.34%"
"12/23/2022","228.70","228.70","228.70","228.70","","-0.35%"
"12/22/2022","229.50","230.00","230.00","230.00","0.00K","0.66%"
"12/21/2022","228.00","228.00","228.00","228.00","0.00K","-1.06%"
"12/20/2022","230.45","233.95","233.95","233.95","0.00K","-0.02%"
"12/19/2022","230.50","230.50","230.50","230.50","","-1.58%"
"12/16/2022","234.20","234.20","234.20","234.20","0.01K","-2.42%"
"12/15/2022","240.00","240.00","240.00","240.00","","-0.25%"
"12/14/2022","240.60","240.60","240.60","240.60","0.09K","-2.59%"
"12/13/2022","247.00","247.00","247.00","247.00","","-1.30%"
"12/12/2022","250.25","261.00","261.00","259.00","0.01K","-4.08%"
"12/09/2022","260.90","258.00","261.00","252.00","0.03K","1.72%"
"12/08/2022","256.50","256.50","256.50","256.50","0.04K","-2.58%"
"12/07/2022","263.30","263.30","263.30","263.30","0.01K","-1.26%"
"12/06/2022","266.65","266.65","266.65","266.65","0.03K","1.68%"
"12/05/2022","262.25","262.25","262.25","262.25","0.08K","-1.78%"
"12/02/2022","267.00","268.00","268.00","268.00","0.00K","0.38%"
"12/01/2022","266.00","269.00","281.50","265.00","0.00K","-4.66%"
"11/30/2022","279.00","256.00","275.00","256.00","0.03K","7.31%"
"11/29/2022","260.00","256.00","260.00","256.00","0.19K","4.42%"
"11/28/2022","249.00","243.00","250.00","240.75","0.03K","15.98%"
"11/25/2022","214.70","240.00","240.00","240.00","","0.42%"
"11/24/2022","213.80","213.80","213.80","213.80","","-0.05%"
"11/23/2022","213.90","213.90","213.90","213.90","","0.42%"
"11/22/2022","213.00","213.00","213.00","213.00","","-1.48%"
"11/21/2022","216.20","216.20","216.20","216.20","","4.12%"
"11/18/2022","207.65","207.65","207.65","207.65","","2.80%"
"11/17/2022","202.00","202.00","202.00","202.00","0.02K","2.54%"
"11/16/2022","197.00","200.00","200.00","200.00","0.02K","-3.19%"
"11/15/2022","203.50","200.00","203.00","200.00","0.01K","4.90%"
"11/14/2022","194.00","194.00","194.00","194.00","","1.81%"
"11/11/2022","190.55","190.55","190.55","190.55","","-0.05%"
"11/10/2022","190.65","190.65","190.65","190.65","","0.98%"
"11/09/2022","188.80","188.80","188.80","188.80","","-1.41%"
"11/08/2022","191.50","191.50","191.50","191.50","0.10K","-4.68%"
"11/07/2022","200.90","210.00","210.00","205.00","0.05K","-6.99%"
"11/04/2022","216.00","216.00","216.00","216.00","0.06K","-2.26%"
"11/03/2022","221.00","220.00","220.00","220.00","0.03K","-3.70%"
"11/02/2022","229.50","230.00","230.00","229.00","0.07K","1.95%"
"11/01/2022","225.10","222.00","229.00","222.00","0.09K","2.67%"
"10/31/2022","219.25","230.00","234.00","215.00","0.20K","-20.32%"
"10/28/2022","275.15","242.00","242.00","242.00","0.00K","2.71%"
"10/27/2022","267.90","267.90","267.90","267.90","","-0.45%"
"10/26/2022","269.10","269.10","269.10","269.10","","-0.35%"
"10/25/2022","270.05","270.05","270.05","270.05","0.00K","0.19%"
"10/24/2022","269.55","269.55","269.55","269.55","","-0.17%"
"10/21/2022","270.00","270.00","270.00","270.00","0.03K","0.00%"
"10/20/2022","270.00","270.00","270.00","270.00","0.06K","0.75%"
"10/19/2022","268.00","269.00","269.00","268.00","0.12K","0.37%"
"10/18/2022","267.00","267.00","267.00","263.00","0.04K","-1.29%"
"10/17/2022","270.50","270.50","270.50","270.50","0.09K","-1.28%"
"10/14/2022","274.00","277.00","277.00","277.00","0.00K","0.55%"
"10/13/2022","272.50","284.00","284.00","284.00","0.01K","-2.71%"
"10/12/2022","280.10","274.00","282.50","274.00","0.03K","5.36%"
"10/11/2022","265.85","258.50","268.00","258.50","0.18K","1.47%"
"10/10/2022","262.00","263.00","263.00","263.00","0.01K","0.15%"
"10/07/2022","261.60","262.00","262.00","262.00","0.07K","-2.33%"
"10/06/2022","267.85","288.00","288.00","272.50","0.04K","-9.00%"
"10/05/2022","294.35","297.50","297.50","291.00","0.06K","-2.21%"
"10/04/2022","301.00","308.35","308.35","302.15","0.17K","-4.70%"
"10/03/2022","315.85","315.85","315.85","315.85","0.04K","-3.85%"
"09/30/2022","328.50","328.75","328.75","328.75","0.01K","0.11%"
"09/29/2022","328.15","328.15","328.15","328.15","","0.00%"
"09/28/2022","328.15","328.15","328.15","328.15","","0.78%"
"09/27/2022","325.60","324.50","324.50","324.50","0.00K","-0.05%"
"09/26/2022","325.75","327.00","327.00","324.00","0.01K","-0.38%"
"09/23/2022","327.00","327.00","327.00","327.00","","1.04%"
"09/22/2022","323.65","322.00","322.00","322.00","0.01K","-0.12%"
"09/21/2022","324.05","324.05","324.05","324.05","","0.12%"
"09/20/2022","323.65","323.65","323.65","323.65","","-3.17%"
"09/19/2022","334.25","334.25","334.25","334.25","","0.98%"
"09/16/2022","331.00","334.00","334.00","331.00","0.00K","-1.84%"
"09/15/2022","337.20","340.00","340.00","340.00","0.00K","0.36%"
"09/14/2022","336.00","340.00","340.00","340.00","0.02K","0.00%"
"09/13/2022","336.00","335.00","336.00","335.00","0.00K","2.13%"
"09/12/2022","329.00","329.00","330.00","329.00","0.00K","-2.37%"
"09/09/2022","337.00","332.00","340.00","332.00","0.01K","-1.17%"
"09/08/2022","341.00","355.00","355.00","341.50","0.01K","-6.07%"
"09/07/2022","363.05","375.00","375.00","375.00","0.05K","-4.46%"
"09/06/2022","380.00","390.00","390.00","380.00","0.04K","-3.18%"
"09/05/2022","392.50","395.00","400.00","394.00","0.03K","4.39%"
"09/02/2022","376.00","376.00","376.00","376.00","0.05K","1.55%"
"09/01/2022","370.25","370.00","370.75","367.50","0.03K","0.89%"
"08/31/2022","367.00","360.00","365.00","360.00","0.02K","0.34%"
"08/30/2022","365.75","362.50","367.55","355.00","0.08K","-2.48%"
"08/29/2022","375.05","375.00","375.00","375.00","0.02K","1.69%"
"08/26/2022","368.80","369.00","369.00","369.00","0.02K","0.22%"
"08/25/2022","368.00","372.00","372.00","370.00","0.02K","-0.88%"
"08/24/2022","371.25","371.25","371.25","371.25","","0.34%"
"08/23/2022","370.00","370.00","370.00","370.00","","-2.05%"
"08/22/2022","377.75","382.00","382.00","382.00","0.00K","1.75%"
"08/19/2022","371.25","365.00","376.00","365.00","0.01K","1.71%"
"08/18/2022","365.00","361.00","365.00","361.00","0.01K","1.46%"
"08/17/2022","359.75","360.00","361.00","358.00","0.01K","0.47%"
"08/16/2022","358.05","360.00","360.00","358.00","0.16K","1.17%"
"08/15/2022","353.90","352.00","354.00","352.00","0.01K","0.97%"
"08/12/2022","350.50","348.00","350.25","348.00","0.00K","1.89%"
"08/11/2022","344.00","344.00","344.00","344.00","0.08K","0.58%"
"08/10/2022","342.00","342.00","342.00","342.00","0.10K","4.03%"
"08/09/2022","328.75","319.00","324.00","319.00","0.10K","2.73%"
"08/08/2022","320.00","325.00","325.00","325.00","0.01K","2.02%"
"08/05/2022","313.65","320.00","320.00","313.00","0.08K","-4.81%"
"08/04/2022","329.50","345.00","345.00","326.90","0.07K","-7.18%"
"08/03/2022","355.00","365.00","365.00","355.00","0.12K","-3.02%"
"08/02/2022","366.05","367.00","367.00","364.00","0.10K","0.15%"
"08/01/2022","365.50","368.40","368.40","365.00","0.10K","-5.80%"
"07/29/2022","388.00","388.00","388.00","388.00","","-0.58%"
"07/28/2022","390.25","390.25","390.25","390.25","0.00K","0.84%"
"07/27/2022","387.00","387.00","387.00","387.00","0.02K","-0.64%"
"07/26/2022","389.50","389.50","389.50","389.50","0.01K","0.56%"
"07/25/2022","387.35","386.00","386.00","386.00","0.01K","2.94%"
"07/22/2022","376.30","376.00","376.00","376.00","0.05K","0.07%"
"07/21/2022","376.05","377.00","377.00","377.00","0.03K","-0.24%"
"07/20/2022","376.95","375.00","380.00","375.00","0.02K","0.52%"
"07/19/2022","375.00","370.00","375.00","368.00","0.10K","0.27%"
"07/18/2022","374.00","374.00","374.00","374.00","0.01K","-2.87%"
"07/15/2022","385.05","385.05","385.05","385.05","0.00K","-1.92%"
"07/14/2022","392.60","393.45","393.45","393.45","0.00K","-0.61%"
"07/13/2022","395.00","395.00","395.00","395.00","0.01K","-0.63%"
"07/12/2022","397.50","400.00","400.00","396.00","0.03K","1.92%"
"07/11/2022","390.00","390.00","390.00","390.00","0.03K","0.28%"
"07/08/2022","388.90","388.90","388.90","388.90","","1.01%"
"07/07/2022","385.00","384.60","387.00","384.60","0.03K","0.06%"
"07/06/2022","384.75","377.00","377.00","377.00","0.06K","1.25%"
"07/05/2022","380.00","385.00","385.00","380.00","0.05K","1.06%"
"07/04/2022","376.00","372.00","375.00","372.00","0.09K","1.90%"
"07/01/2022","369.00","374.00","374.00","367.00","0.02K","-0.27%"
"06/30/2022","370.00","370.00","372.00","369.00","0.10K","1.44%"
"06/29/2022","364.75","370.00","372.00","364.50","0.22K","-0.48%"
"06/28/2022","366.50","361.50","369.00","360.00","0.15K","-1.48%"
"06/27/2022","372.00","375.00","375.00","370.00","0.46K","6.87%"
"06/24/2022","348.10","370.00","370.00","370.00","","-0.54%"
"06/23/2022","350.00","350.00","350.00","350.00","0.01K","1.30%"
"06/22/2022","345.50","345.00","345.00","345.00","0.00K","0.00%"
"06/21/2022","345.50","345.50","345.50","345.50","","0.04%"
"06/20/2022","345.35","343.00","345.00","343.00","0.04K","3.09%"
"06/17/2022","335.00","333.00","335.00","333.00","0.00K","1.32%"
"06/16/2022","330.65","330.65","330.65","330.65","","-0.54%"
"06/15/2022","332.45","326.00","330.00","326.00","0.03K","2.93%"
"06/14/2022","323.00","320.00","322.00","320.00","0.05K","1.84%"
"06/13/2022","317.15","317.15","317.15","317.15","","-0.11%"
"06/10/2022","317.50","327.70","327.70","317.75","0.09K","-1.70%"
"06/09/2022","323.00","330.00","335.50","323.50","0.08K","-2.12%"
"06/08/2022","330.00","325.00","330.00","323.00","0.07K","1.16%"
"06/07/2022","326.20","330.00","330.00","330.00","0.05K","-2.22%"
"06/06/2022","333.60","330.00","330.00","330.00","0.04K","1.97%"
"06/03/2022","327.15","327.15","327.15","327.15","","0.00%"
"06/02/2022","327.15","327.15","327.15","327.15","","0.31%"
"06/01/2022","326.15","321.00","326.00","321.00","0.19K","-2.06%"
"05/31/2022","333.00","312.00","339.00","312.00","0.10K","8.82%"
"05/30/2022","306.00","302.00","304.00","302.00","0.10K","-7.20%"
"05/27/2022","329.75","291.00","291.00","291.00","","-0.26%"
"05/26/2022","330.60","330.60","330.60","330.60","","-0.02%"
"05/25/2022","330.65","330.00","330.00","330.00","0.01K","-0.12%"
"05/24/2022","331.05","331.50","331.50","331.00","0.03K","-0.39%"
"05/23/2022","332.35","332.35","332.35","332.35","","-1.19%"
"05/20/2022","336.35","331.00","336.00","331.00","0.02K","1.31%"
"05/19/2022","332.00","331.00","333.00","330.00","0.01K","0.06%"
"05/18/2022","331.80","331.00","332.50","331.00","0.02K","0.74%"
"05/17/2022","329.35","330.00","330.00","330.00","0.06K","1.65%"
"05/16/2022","324.00","323.00","323.00","323.00","0.04K","1.57%"
"05/13/2022","319.00","319.00","319.00","319.00","0.05K","-2.00%"
"05/12/2022","325.50","329.00","335.00","329.00","0.05K","2.04%"
"05/11/2022","319.00","315.00","320.00","315.00","0.06K","1.87%"
"05/10/2022","313.15","308.50","314.00","308.50","0.03K","0.74%"
"05/09/2022","310.85","318.00","321.00","309.00","0.14K","-2.71%"
"05/06/2022","319.50","317.00","322.00","317.00","0.13K","-0.47%"
"05/05/2022","321.00","322.00","322.00","319.00","0.12K","3.05%"
"05/04/2022","311.50","300.00","310.00","300.00","0.23K","10.03%"
"05/03/2022","283.10","261.00","281.00","261.00","0.17K","8.97%"
"05/02/2022","259.80","259.80","259.80","259.80","","-19.53%"
"04/29/2022","322.85","322.85","322.85","322.85","0.02K","0.00%"
"04/28/2022","322.85","322.85","322.85","322.85","","-0.22%"
"04/27/2022","323.55","325.50","325.50","325.50","0.03K","-0.37%"
"04/26/2022","324.75","325.00","325.00","324.75","0.03K","-0.38%"
"04/25/2022","326.00","326.00","326.00","326.00","","-0.20%"
"04/22/2022","326.65","327.00","327.00","327.00","0.01K","-0.06%"
"04/21/2022","326.85","330.00","330.00","329.00","0.04K","-0.15%"
"04/20/2022","327.35","324.00","330.00","324.00","0.06K","1.50%"
"04/19/2022","322.50","322.00","322.50","322.00","0.06K","-0.02%"
"04/18/2022","322.55","322.55","322.55","322.55","","0.00%"
"04/14/2022","322.55","322.00","323.00","322.00","0.04K","0.37%"
"04/13/2022","321.35","320.00","322.25","320.00","0.11K","0.42%"
"04/12/2022","320.00","303.00","320.00","303.00","0.16K","6.67%"
"04/11/2022","300.00","300.00","303.00","300.00","0.12K","1.69%"
"04/08/2022","295.00","290.00","295.00","290.00","0.07K","5.09%"
"04/07/2022","280.70","290.00","290.00","290.00","0.27K","-3.42%"
"04/06/2022","290.65","300.00","303.00","295.00","0.41K","0.19%"
"04/05/2022","290.10","274.80","295.00","274.00","0.20K","10.73%"
"04/04/2022","262.00","255.00","257.00","255.00","0.06K","-1.28%"
"04/01/2022","265.40","272.00","272.00","272.00","0.02K","-2.78%"
"03/31/2022","273.00","267.00","273.00","267.00","0.09K","0.50%"
"03/30/2022","271.65","270.00","280.00","270.00","0.17K","1.25%"
"03/29/2022","268.30","275.00","279.00","265.00","0.18K","-0.78%"
"03/28/2022","270.40","270.00","275.00","270.00","0.12K","-16.76%"
"03/25/2022","324.85","324.00","324.00","324.00","0.01K","-0.06%"
"03/24/2022","325.05","326.00","326.00","324.75","0.10K","-0.55%"
"03/23/2022","326.85","326.00","326.50","324.50","0.04K","1.19%"
"03/22/2022","323.00","320.00","324.00","318.00","0.03K","1.51%"
"03/21/2022","318.20","313.00","320.00","310.00","0.05K","-1.79%"
"03/18/2022","324.00","324.00","324.00","324.00","0.01K","2.53%"
"03/17/2022","316.00","330.00","335.00","315.00","0.07K","1.28%"
"03/16/2022","312.00","325.00","325.00","310.00","0.02K","-7.21%"
"03/15/2022","336.25","362.00","362.00","350.00","0.05K","-5.90%"
"03/14/2022","357.35","362.00","362.00","362.00","0.06K","-1.81%"
"03/11/2022","363.95","375.00","375.00","360.00","0.15K","-0.97%"
"03/10/2022","367.50","390.00","390.00","365.00","0.12K","-12.08%"
"03/09/2022","418.00","425.00","435.00","395.00","0.06K","-4.78%"
"03/08/2022","439.00","425.00","425.00","425.00","0.12K","3.25%"
"03/07/2022","425.20","465.00","465.00","450.00","0.31K","-1.69%"
"03/04/2022","432.50","400.00","440.00","400.00","0.26K","22.26%"
"03/03/2022","353.75","410.00","410.00","380.00","0.17K","-18.96%"
"03/02/2022","436.50","350.00","435.00","350.00","0.37K","38.57%"
"03/01/2022","315.00","260.00","330.00","260.00","0.23K","23.89%"
"02/28/2022","254.25","235.00","261.00","230.00","0.43K","31.74%"
"02/25/2022","193.00","193.00","193.00","193.00","0.01K","-0.05%"
"02/24/2022","193.10","190.00","191.00","190.00","0.01K","1.29%"
"02/23/2022","190.65","190.00","191.00","190.00","0.00K","0.87%"
"02/22/2022","189.00","187.00","189.00","186.90","0.11K","2.08%"
"02/21/2022","185.15","185.00","186.00","185.00","0.04K","0.57%"
"02/18/2022","184.10","184.10","184.10","184.10","0.01K","0.57%"
"02/17/2022","183.05","183.50","183.50","183.50","0.06K","-0.33%"
"02/16/2022","183.65","185.00","185.00","183.00","0.02K","-1.61%"
"02/15/2022","186.65","187.00","187.00","186.00","0.03K","-1.94%"
"02/14/2022","190.35","194.00","194.00","194.00","0.04K","0.45%"
"02/11/2022","189.50","189.00","189.00","189.00","0.00K","0.72%"
"02/10/2022","188.15","189.00","189.00","189.00","0.01K","0.21%"
"02/09/2022","187.75","189.00","189.00","188.00","0.10K","0.89%"
"02/08/2022","186.10","186.00","187.00","185.50","0.03K","1.97%"
"02/07/2022","182.50","182.00","183.50","178.00","0.18K","-0.27%"
"02/04/2022","183.00","179.50","183.00","179.50","0.17K","3.13%"
"02/03/2022","177.45","180.00","180.00","177.50","0.02K","0.08%"
"02/02/2022","177.30","178.00","178.00","175.50","0.15K","1.60%"
"02/01/2022","174.50","174.00","174.00","170.00","0.27K","-2.10%"
"01/31/2022","178.25","178.00","178.00","173.00","0.17K","7.06%"
"01/28/2022","166.50","166.00","166.50","166.00","0.02K","0.33%"
"01/27/2022","165.95","165.95","165.95","165.95","0.01K","0.00%"
"01/26/2022","165.95","165.75","165.75","165.75","0.09K","0.82%"
"01/25/2022","164.60","165.50","165.50","164.50","0.06K","0.83%"
"01/24/2022","163.25","165.00","165.40","164.50","0.10K","0.74%"
"01/21/2022","162.05","160.00","165.00","160.00","0.08K","1.60%"
"01/20/2022","159.50","161.00","161.00","159.00","0.05K","-1.39%"
"01/19/2022","161.75","161.25","161.25","161.25","0.13K","-0.34%"
"01/18/2022","162.30","162.50","165.00","162.00","0.14K","4.04%"
"01/17/2022","156.00","155.00","158.00","155.00","0.08K","1.30%"
"01/14/2022","154.00","152.00","159.00","152.00","0.30K","3.43%"
"01/13/2022","148.90","143.00","148.90","143.00","0.34K","7.12%"
"01/12/2022","139.00","138.00","138.00","138.00","0.37K","2.21%"
"01/11/2022","136.00","140.05","140.05","136.00","0.04K","-1.84%"
"01/10/2022","138.55","142.95","143.00","142.95","0.06K","-1.18%"
"01/07/2022","140.20","147.00","147.00","139.00","0.16K","-2.30%"
"01/06/2022","143.50","142.50","142.50","142.50","0.06K","4.52%"
"01/05/2022","137.30","134.65","136.00","134.50","0.23K","5.53%"
"01/04/2022","130.10","128.00","130.00","126.00","0.26K","8.42%"
"01/03/2022","120.00","120.00","120.00","120.00","0.00K","-12.76%"
"12/31/2021","137.55","137.55","137.55","137.55","","-0.33%"
"12/30/2021","138.00","140.00","140.00","140.00","0.01K","-0.25%"
"12/29/2021","138.35","138.50","140.00","138.50","0.01K","2.03%"
"12/28/2021","135.60","135.60","135.60","135.60","","-3.62%"
"12/27/2021","140.70","140.70","140.70","140.70","","-0.92%"
"12/24/2021","142.00","142.00","142.00","142.00","","-0.53%"
"12/23/2021","142.75","144.00","144.00","142.00","0.00K","-2.86%"
"12/22/2021","146.95","148.00","148.00","147.00","0.00K","-0.03%"
"12/21/2021","147.00","147.00","147.00","147.00","0.02K","0.68%"
"12/20/2021","146.00","149.50","149.50","149.00","0.07K","0.00%"
"12/17/2021","146.00","148.00","148.00","148.00","0.02K","-1.28%"
"12/16/2021","147.90","144.00","146.50","144.00","0.06K","4.38%"
"12/15/2021","141.70","140.50","141.50","140.50","0.04K","0.82%"
"12/14/2021","140.55","140.00","140.25","140.00","0.08K","2.97%"
"12/13/2021","136.50","136.50","137.50","136.50","0.03K","1.19%"
"12/10/2021","134.90","134.50","134.50","134.50","0.04K","0.00%"
"12/09/2021","134.90","134.90","134.90","134.90","0.07K","0.26%"
"12/08/2021","134.55","132.50","133.50","132.50","0.33K","4.22%"
"12/07/2021","129.10","129.10","129.10","129.10","0.12K","5.65%"
"12/06/2021","122.20","120.75","122.50","120.75","0.11K","0.58%"
"12/03/2021","121.50","124.50","124.50","121.00","0.03K","-2.21%"
"12/02/2021","124.25","120.00","125.00","120.00","0.09K","0.93%"
"12/01/2021","123.10","112.00","123.00","112.00","0.19K","10.80%"
"11/30/2021","111.10","118.00","118.00","110.00","0.14K","-12.52%"
"11/29/2021","127.00","131.50","131.50","123.00","0.11K","-14.19%"
"11/26/2021","148.00","148.00","148.00","148.00","0.01K","0.00%"
"11/25/2021","148.00","150.00","150.00","150.00","0.01K","-1.07%"
"11/24/2021","149.60","151.00","151.00","149.00","0.03K","-0.27%"
"11/23/2021","150.00","147.50","150.00","147.50","0.10K","2.39%"
"11/22/2021","146.50","145.00","146.50","144.00","0.17K","0.86%"
"11/19/2021","145.25","144.00","144.00","144.00","0.00K","0.35%"
"11/18/2021","144.75","141.00","144.00","141.00","0.10K","1.26%"
"11/17/2021","142.95","144.00","144.00","144.00","0.05K","1.02%"
"11/16/2021","141.50","140.00","141.50","140.00","0.06K","2.06%"
"11/15/2021","138.65","138.65","138.65","138.65","","-0.25%"
"11/12/2021","139.00","140.50","140.50","140.00","0.08K","-2.11%"
"11/11/2021","142.00","142.00","142.00","142.00","0.06K","-0.07%"
"11/10/2021","142.10","143.00","143.00","141.00","0.05K","-6.51%"
"11/09/2021","152.00","156.00","156.00","155.00","0.11K","-3.49%"
"11/08/2021","157.50","152.50","159.00","152.00","0.09K","6.24%"
"11/05/2021","148.25","145.50","145.50","145.50","0.00K","0.17%"
"11/04/2021","148.00","148.00","150.00","147.00","0.16K","-1.00%"
"11/03/2021","149.50","147.00","152.00","147.00","0.16K","6.98%"
"11/02/2021","139.75","138.25","140.25","137.00","0.23K","2.76%"
"11/01/2021","136.00","140.00","140.00","139.00","0.10K","-41.54%"
"10/29/2021","232.65","232.65","232.65","232.65","","-0.15%"
"10/28/2021","233.00","233.00","233.00","233.00","","0.06%"
"10/27/2021","232.85","232.85","232.85","232.85","0.01K","-0.49%"
"10/26/2021","234.00","236.00","236.00","234.00","0.01K","-1.33%"
"10/25/2021","237.15","235.00","235.00","235.00","0.01K","2.55%"
"10/22/2021","231.25","231.25","231.25","231.25","0.01K","1.20%"
"10/21/2021","228.50","228.50","228.50","228.50","","-1.76%"
