date,carbon_close,carbon_open,carbon_high,carbon_low,carbon_volume,gas_close,coal_close,stoxx600_close,oil_close,baseload_close,weekly_positive_intensity,weekly_negative_intensity
2017-12-27,-0.2322881416139638,-0.2322881416139638,-0.2322881416139638,-0.2322881416139638,-96.83371672373625,-3.362863832397606,0.0,0.0257566002711907,1.8073238542291388,0.0,0.275,0.30399999999999977
2017-12-28,0.4640379556502301,0.4640379556502301,0.4640379556502301,0.4640379556502301,-13.549025710985555,2.4262129977218008,0.0,-0.335354370783984,0.4205473305397156,0.0,0.144,0.10299999999999977
2017-12-29,-0.4640379556502336,-0.4640379556502336,-0.4640379556502336,-0.4640379556502336,77.04712639944883,0.1951220131261749,0.0,-0.1034126255551181,0.2245678015395903,0.0,0.0,0.0
2018-01-02,-4.519199419137342,-4.519199419137342,-4.519199419137342,-4.519199419137342,55.831860264521104,-2.1132591583186553,1.932679639336396,-0.2849373770846432,-0.4496410453275124,0.0,0.0,0.0
2018-01-03,0.2430134853291669,0.2430134853291669,0.2430134853291669,0.2430134853291669,-19.045422595374248,-1.0187463039180868,-0.2071466302601853,0.7494543413785639,1.8897965871035551,0.0,0.0,0.1669999999999998
2018-01-04,-0.7308193306724753,-0.7308193306724753,-0.7308193306724753,-0.7308193306724753,26.54518778814509,-0.8262233726541153,-0.3115267316949311,0.8460504254615739,0.3384595976212243,0.0,0.0,0.3979999999999998
2018-01-05,0.1221747250322291,0.1221747250322291,0.1221747250322291,0.1221747250322291,-62.42827694752516,-2.4826286716099837,0.1039501133104844,0.8642656745559487,-0.6632790180119913,0.0,0.0,0.4349999999999998
2018-01-08,-1.4760415583120574,-1.4760415583120574,-1.4760415583120574,-1.4760415583120574,94.11587984521684,0.339622967953983,0.2075766183844525,0.30326027790442,0.2363368899165327,0.0,0.065,0.5959999999999999
2018-01-09,1.4760415583120456,1.4760415583120456,1.4760415583120456,1.4760415583120456,-46.28712306439548,2.4743146759520016,-0.3635423375491421,0.453172980988232,1.5227234190428955,0.0,0.317,0.8219999999999998
2018-01-10,1.092907053219023,1.092907053219023,1.092907053219023,1.092907053219023,2.640417419651071,0.6045635341509875,-0.4693620089984853,-0.5289018751790991,0.5506462254289745,0.0,0.317,0.9019999999999998
2018-01-11,-0.8490044932831284,-0.8490044932831284,-0.8490044932831284,-0.8490044932831284,65.27096579044785,-0.6780929492285527,-0.2617117432021009,-0.1516300517964075,0.0866676350651951,0.0,0.528,0.6709999999999998
2018-01-12,0.6071664068549774,0.6071664068549774,0.6071664068549774,0.6071664068549774,-75.43372533385767,2.8819393698943383,0.1571092232041146,0.2273589459872898,0.8768833590083406,0.0,0.528,0.8539999999999998
2018-01-15,-0.7290433262679344,-0.7290433262679344,-0.7290433262679344,-0.7290433262679344,5.267455155097453,-3.879914756679581,-0.0523423199597447,0.0252302259443531,0.5566274273321643,0.0,0.8839999999999999,1.1069999999999998
2018-01-18,3.5493136025942347,3.5493136025942347,3.5493136025942347,3.5493136025942347,-95.55114450274364,-1.780110296320184,-0.2103050196778787,0.1514769287367547,-0.1009445611710213,0.0,1.999,0.7429999999999998
2018-01-23,2.754411417588727,2.754411417588727,2.754411417588727,2.754411417588727,18.232155679395454,-2.704201096776099,0.0,0.1748470534116803,1.3382457435017006,-18.66907609046187,2.6450000000000005,0.5559999999999998
2018-01-24,4.594989019185576,4.594989019185576,4.594989019185576,4.594989019185576,212.0263536200091,-2.9440761989681463,-0.1050420264651764,-0.3249596660384038,0.8114501069686628,-1.8227513759265264,2.2700000000000005,0.5559999999999998
2018-01-25,-2.0161973290344193,-2.0161973290344193,-2.0161973290344193,-2.0161973290344193,-391.2023005428146,0.1235585000686934,0.0525348055160995,-0.8296716353843797,-0.1560837493181333,-1.9588603378189968,1.2410000000000003,0.4469999999999998
2018-01-26,-1.539281290117164,-1.539281290117164,-1.539281290117164,-1.539281290117164,201.49030205422648,1.1255618675221282,0.1049868862836794,0.6040793602398761,0.1419043802762932,0.3744685226930598,0.9340000000000003,0.17899999999999977
2018-01-29,-0.9350717482433794,-0.9350717482433794,-0.9350717482433794,-0.9350717482433794,92.95359586241756,-1.9106898675502193,-4.397491357987072,-0.2009546016624848,-1.5145310213741592,0.3730714857852346,1.2070000000000003,0.17899999999999977
2018-01-30,-1.2605208918982167,-1.2605208918982167,-1.2605208918982167,-1.2605208918982167,-253.8973871058276,-1.2103653604761817,-0.3845102238105622,-0.7571969544843481,-0.6354729646070547,-0.2711866068749511,0.5160000000000002,0.8419999999999997
2018-01-31,4.039907212021052,4.039907212021052,4.039907212021052,4.039907212021052,636.2453225686173,2.7336554163750417,-1.385447486129538,-0.3299076713842779,0.0434562185443754,32.19654249593354,0.6960000000000002,0.8419999999999997
2018-02-01,0.0,0.0,0.0,0.0,-1.2731653456807492,2.5613984752919445,-2.0863457634909564,-0.560796779429644,0.8651820370513685,6.476912185345525,0.6960000000000002,0.8419999999999997
2018-02-02,-3.3026737517886775,-3.3026737517886775,-3.3026737517886775,-3.3026737517886775,-32.064016155007714,-0.3790528229325209,0.738010729762268,-1.2604668488426556,-1.5481753191040477,-1.9558248581732631,0.5520000000000003,0.8419999999999997
2018-02-05,1.0438508143923604,1.0438508143923604,1.0438508143923604,1.0438508143923604,-574.1399338227508,-2.858785661213639,-1.3094408561061273,-1.5916839617906846,-1.409714975503428,-5.485128905389686,0.4920000000000002,1.3939999999999997
2018-02-06,-2.8437935320533625,-2.8437935320533625,-2.8437935320533625,-2.8437935320533625,595.2593772718989,2.4983527519870186,-2.026118513982197,-2.422586198777682,-1.1302916287787417,-1.9817530536889691,0.5930000000000002,0.6689999999999998
2018-02-07,2.1142436573809382,2.1142436573809382,2.1142436573809382,2.1142436573809382,-2.766974941925086,3.392161165502019,0.1752848827414387,2.053679324537126,-2.0398078248167466,0.0759782232320493,0.5280000000000002,0.9659999999999997
2018-02-12,2.6211177962665926,2.6211177962665926,2.6211177962665926,2.6211177962665926,550.4518197131935,0.2189709245597119,0.2428659360126702,1.5996003262182623,-0.319030418940785,-0.2358800726760773,0.8900000000000001,0.8769999999999998
2018-02-13,4.570557280447891,4.570557280447891,4.570557280447891,4.570557280447891,-711.3956109566035,3.209040767235422,2.3967594248201087,-0.72884652513907,0.2074855105542246,1.1479385123569543,0.9910000000000002,0.8779999999999998
2018-02-14,-2.893162253400528,-2.893162253400528,-2.893162253400528,-2.893162253400528,270.805020110221,-1.6112160646568778,0.7079675588061548,1.1850394536919098,2.58119460820301,0.0777907468244521,1.1740000000000002,0.5809999999999997
2018-02-15,-0.5888142625222598,-0.5888142625222598,-0.5888142625222598,-0.5888142625222598,432.5456283185487,-2.7779564107075707,-0.1765225524569081,0.4008021397538868,-0.0466236701273537,0.4654779544982519,1.1740000000000002,0.9999999999999997
2018-02-16,-0.2957123889743704,-0.2957123889743704,-0.2957123889743704,-0.2957123889743704,38.52743984630966,3.012514766879616,0.2940313791395675,1.1665031530503056,0.789661144456653,0.2319289791090991,1.2840000000000003,0.7039999999999997
2018-02-21,-1.55948579579064,-1.55948579579064,-1.55948579579064,-1.55948579579064,-53.63400416347736,0.4700786092507628,-0.0583941622432601,0.1054018542903424,0.26019759074351,2.15709392182026,1.1420000000000003,1.2929999999999997
2018-02-22,1.5594857957906418,1.5594857957906418,1.5594857957906418,1.5594857957906418,44.343660186101374,0.8084118399959058,0.4662013105811371,0.0789785482674853,1.4718420620830082,1.7464470451330654,1.3090000000000004,1.392
2018-02-23,0.8666399932397922,0.8666399932397922,0.8666399932397922,0.8666399932397922,35.36656127480231,3.187170023244717,-0.2328289759591184,0.0263123274771728,1.3762371291553774,0.5592719744791494,1.2680000000000002,1.7029999999999998
2018-02-26,-1.740856342826382,-1.740856342826382,-1.740856342826382,-1.740856342826382,-707.7498053569232,-11.951764146859183,-2.6573751452513905,0.6294277271387485,0.2818783855862274,-2.554166352378377,1.1560000000000004,1.652
2018-02-27,4.948678558388005,4.948678558388005,4.948678558388005,4.948678558388005,219.72245773362195,2.830650144983574,-1.8116437505302772,-0.3404481486543536,-1.2972671304038434,-0.1992032531240763,0.9770000000000002,1.652
2018-02-28,-0.3720934525689962,-0.3720934525689962,-0.3720934525689962,-0.3720934525689962,-32.5422400434628,-12.094447353357369,-0.6112488469077016,-0.6051853755491968,-1.2839085813534803,-10.060833784679884,1.3070000000000004,0.952
2018-03-01,-1.0304540828814444,-1.0304540828814444,-1.0304540828814444,-1.0304540828814444,236.2304327695668,0.7896743628647122,-2.9240030246642688,-1.5157849051366332,-3.009254149294502,-0.8303396724548917,1.7110000000000003,0.4339999999999999
2018-03-02,1.4025475354504455,1.4025475354504455,1.4025475354504455,1.4025475354504455,-209.40403411009885,3.3859033765005013,-0.3161558118729052,-1.8934836732778424,0.8424386796558714,0.4160316637162017,1.458,0.2239999999999999
2018-03-05,2.022127724723286,2.022127724723286,2.022127724723286,2.022127724723286,16.251892949777496,-2.62351086543457,1.3836698741072584,1.0593607151700146,1.801295720614413,-6.017495819183314,1.725,0.39299999999999985
2018-03-06,0.9959339902758488,0.9959339902758488,0.9959339902758488,0.9959339902758488,18.232155679395454,1.8188020971370815,1.3031521678643414,0.1350074459149122,0.380720782723796,0.5569412021797432,2.1340000000000003,0.39299999999999985
2018-03-07,1.5199219733396547,1.5199219733396547,1.5199219733396547,1.5199219733396547,-69.31471805599453,-0.4151967766532293,0.4920059125449852,0.3232761436084307,-2.2286329287026234,-0.4100767316638122,1.9250000000000003,0.39299999999999985
2018-03-08,4.170891253848318,4.170891253848318,4.170891253848318,4.170891253848318,28.76820724517809,2.789924541299867,-0.492005912544987,1.1498990188947056,-1.1410831120167522,1.3121634542352183,1.499,0.6129999999999999
2018-03-09,0.3398473959111551,0.3398473959111551,0.3398473959111551,0.3398473959111551,-6.453852113757118,3.5377298155591133,0.2463055432397813,0.3980368795054897,2.912676853924935,2.4607822516411955,1.7520000000000002,0.6989999999999998
2018-03-12,-0.2547772078798664,-0.2547772078798664,-0.2547772078798664,-0.2547772078798664,47.000362924573565,4.505438441841,-0.4314336430120712,0.3172927040577492,-0.8279716113353585,-0.8515521227657091,1.483,0.8149999999999998
2018-03-13,2.932761509451992,2.932761509451992,2.932761509451992,2.932761509451992,-78.01585575495751,-1.751292287580715,0.4929153541402521,-1.1683616708486282,-0.4784328903768686,0.4550633563996509,1.616,1.0079999999999998
2018-03-14,-2.67798430157213,-2.67798430157213,-2.67798430157213,-2.67798430157213,-9.53101798043249,-6.069586295584833,-0.3694585483361675,0.0800961196204809,0.3860114420237086,-5.153228584474364,1.5360000000000003,1.2389999999999999
2018-03-15,-0.4249900149329039,-0.4249900149329039,-0.4249900149329039,-0.4249900149329039,424.9922794040544,2.294822842304439,-0.1234568058040868,0.585419447344809,0.3538193061207815,1.0698467569381946,1.3910000000000002,1.2009999999999998
2018-03-16,-0.085215173456624,-0.085215173456624,-0.085215173456624,-0.085215173456624,-220.87024651809065,-1.1907265114732488,-1.180504544976259,0.1882016698433644,1.6599787242469597,0.088639391237212,1.4400000000000004,1.3359999999999999
2018-03-19,-0.9421911241619012,-0.9421911241619012,-0.9421911241619012,-0.9421911241619012,5.064373281875493,-0.4602309274113694,-0.6269613013595374,-3.1228583570157102,-0.241947796842036,3.3970460504406232,1.4160000000000001,1.4219999999999997
2018-03-20,4.130380614123579,4.130380614123579,4.130380614123579,4.130380614123579,-113.63526166509568,2.299863461825357,1.2500162764231468,0.6264490049653362,2.052967883758049,1.4735319039854389,1.2840000000000003,1.3579999999999997
2018-03-21,9.14742907791153,9.14742907791153,9.14742907791153,9.14742907791153,511.9834586061248,0.7225888290472877,-0.1243008239596914,-0.3263532948230951,2.9953294898874843,3.1018825833984875,1.3270000000000004,1.1729999999999998
2018-03-22,-2.363815741998742,-2.363815741998742,-2.363815741998742,-2.363815741998742,-23.29617069948548,-1.6876381700321006,-0.2490661312451919,-1.6202468959958378,-0.8093699335673045,1.1927492989271575,1.4400000000000004,1.0719999999999998
2018-03-23,2.0619287202735608,2.0619287202735608,2.0619287202735608,2.0619287202735608,-35.7172538906704,-3.524682651604296,-0.8137760088673016,-0.6666691358189234,2.21019329755728,-0.3779702123965746,1.689,0.7499999999999999
2018-03-26,2.8317838536510367,2.8317838536510367,2.8317838536510367,2.8317838536510367,-226.63359603189247,-3.3562295491603917,-0.1257861801070781,-0.9239880941345536,-0.4695178291655459,0.9690519977951944,2.48,0.3619999999999999
2018-03-27,5.5033535629525945,5.5033535629525945,5.5033535629525945,5.5033535629525945,33.64722366212129,4.152558412767761,-0.1259446010307059,1.313418349856018,-0.0142622834157522,0.7738530946391888,2.3710000000000004,0.23299999999999987
2018-03-28,-4.4799528180320385,-4.4799528180320385,-4.4799528180320385,-4.4799528180320385,-125.2762968495368,-1.1043057008153607,0.0629921280672038,0.2772388800974648,-0.8307123107949836,-0.186244566274063,2.404,0.8439999999999999
2018-03-29,2.087157448508472,2.087157448508472,2.087157448508472,2.087157448508472,-350.6557897319982,-2.6462633839944205,0.1258653407196106,0.8820343842972885,1.0586651093179724,-0.0799254072119703,2.291,0.9029999999999999
2018-04-03,0.1423487784853927,0.1423487784853927,0.1423487784853927,0.1423487784853927,644.0414767155885,-0.9333966790475448,1.4981553615616894,-0.5779567484771577,-3.107410940961871,-12.53408417550067,0.9440000000000002,1.1099999999999999
2018-04-04,-1.6493740705851987,-1.6493740705851987,-1.6493740705851987,-1.6493740705851987,-6.425487342612471,0.5526050194254113,-0.9962722503674124,-0.5258072166848827,-0.1469076215438242,1.2608993230865035,1.1370000000000002,0.7649999999999998
2018-04-09,2.511793335952502,2.511793335952502,2.511793335952502,2.511793335952502,-14.759223034123654,2.67356204203111,1.1022769290750063,0.298629243240917,2.268806804383223,-0.1518142086022532,0.8510000000000002,0.8949999999999998
2018-04-10,0.3537322400851019,0.3537322400851019,0.3537322400851019,0.3537322400851019,7.780806987212012,0.8686714396316985,0.0608828024894786,0.9442940800282088,3.4221966469934486,-1.7162542008338888,0.8510000000000002,1.0899999999999999
2018-04-11,0.5633817718256064,0.5633817718256064,0.5633817718256064,0.5633817718256064,57.46217423904845,2.8222358343319685,0.1216545162204043,-0.5925145263514822,1.4256006636032554,-0.3716325119563211,0.6580000000000001,1.0069999999999997
2018-04-12,1.3947227480850333,1.3947227480850333,1.3947227480850333,1.3947227480850333,-67.27236316024184,-1.4113137476464654,-0.365408445564257,0.699868267203914,-0.0555247099218048,1.1107797022123878,0.9100000000000001,0.8999999999999997
2018-04-13,2.7324104274554175,2.7324104274554175,2.7324104274554175,2.7324104274554175,-425.19179493268615,2.208925154647339,-0.1832061581137398,0.2143623543251369,0.774554356419519,2.034998091531119,0.9100000000000001,0.8859999999999997
2018-04-16,0.5376357036380496,0.5376357036380496,0.5376357036380496,0.5376357036380496,3.922071315328133,-1.480619285161379,0.061106020844261,-0.3754362146537313,-1.6111459618621846,1.3142363593534605,1.0460000000000003,1.1109999999999998
2018-04-17,-1.621657158924528,-1.621657158924528,-1.621657158924528,-1.621657158924528,-256.49493574615366,-1.9129602467594573,-0.858900985654357,0.9625742771214556,0.2237763171577295,0.0889811715242677,1.0460000000000003,0.9159999999999997
2018-04-18,1.0840214552864806,1.0840214552864806,1.0840214552864806,1.0840214552864806,91.62907318741551,2.65601015614432,0.1846722593164489,0.1595320731859554,2.6197555009045335,-1.2830252087160714,1.1680000000000001,0.9639999999999997
2018-04-24,2.492119004835465,2.492119004835465,2.492119004835465,2.492119004835465,-69.31471805599453,-1.9957617997047823,-0.1832061581137398,-0.1586882110313996,-1.144254256329266,-0.9816029737656468,0.9130000000000003,1.2039999999999997
2018-04-25,0.2808990611054952,0.2808990611054952,0.2808990611054952,0.2808990611054952,-40.54651081081644,1.1592624176071846,0.0,-0.6106483863219744,0.1893683779752626,-0.4015449410805129,0.8650000000000002,1.1719999999999997
2018-04-26,1.7379651909946614,1.7379651909946614,1.7379651909946614,1.7379651909946614,69.31471805599453,1.6084059551013816,-0.1223241742744094,1.0068977490663895,0.9950330853168092,-0.6520749700436758,1.6500000000000004,1.1719999999999997
2018-04-27,0.4812659684415678,0.4812659684415678,0.4812659684415678,0.4812659684415678,-69.31471805599453,1.1658039345182054,0.122324174274401,0.2632966239360702,-0.133886751824938,0.4972042561092534,1.7540000000000002,0.9599999999999997
2018-04-30,0.1370802133778621,0.1370802133778621,0.1370802133778621,0.1370802133778621,642.7297191832542,0.8702287229892567,4.07241902265687,0.1838960192487053,0.7075658650289051,-2.9890537358748466,2.2880000000000003,0.6179999999999998
2018-05-01,-1.309911870285995,-1.309911870285995,-1.309911870285995,-1.309911870285995,-21.569360243064956,-2.691772712123372,0.1173020662363347,0.0,-2.7513535906517825,-1.2857779194289334,2.343,0.24499999999999977
2018-05-02,-2.316705928153442,-2.316705928153442,-2.316705928153442,-2.316705928153442,82.41050538907048,-2.2503640170529176,-0.2347418918305008,0.7061622126205809,0.3140148665349603,-2.721925706238588,2.1210000000000004,0.058999999999999775
2018-05-07,4.252993686541139,4.252993686541139,4.252993686541139,4.252993686541139,59.85092051310548,0.0,0.0,0.9087431094923106,1.721440814210282,0.4286898568491809,0.7520000000000002,0.20799999999999977
2018-05-08,-0.1366120431043302,-0.1366120431043302,-0.1366120431043302,-0.1366120431043302,-44.477030212658,0.1720019535374975,1.7442302663342388,-0.0775694932236625,-1.7481573519059517,-0.1976285228211992,0.5560000000000003,0.20799999999999977
2018-05-17,0.85784839799919,0.85784839799919,0.85784839799919,0.85784839799919,0.0,2.9539159577319967,0.5558658003827462,0.5353741277101605,0.0252238619069792,-1.2968709359085655,2.115,1.8639999999999999
2018-05-18,-0.0610314330815051,0.0,0.0,0.0,0.0,-0.9689650547517288,-0.6674107087693243,-0.1526717853800019,-1.0012123430637978,-3.5648622480843386,1.5760000000000003,1.8299999999999998
2018-05-21,1.8149318505677268,1.753900417486229,1.753900417486229,1.753900417486229,0.0,1.893251762869476,0.0,0.5586606708639776,0.9002786983606416,3.5648622480843453,1.4220000000000002,1.9409999999999998
2018-05-22,2.369779142982296,2.369779142982296,2.369779142982296,2.369779142982296,69.31471805599453,3.1179047417738017,0.0557880070257192,0.3791234163229174,0.4408345195672749,1.265439221049744,1.9230000000000003,1.4169999999999998
2018-05-23,0.4089985251525066,0.4089985251525066,0.4089985251525066,0.4089985251525066,0.0,-1.2945723214897535,-0.2233390096413705,-1.294927323946607,0.2886367066319745,2.207457891855728,1.5800000000000003,0.955
2018-05-24,1.7341475036487393,1.7341475036487393,1.7341475036487393,1.7341475036487393,0.0,-0.5924394397202903,0.3348217413660027,-0.4097316871703261,-1.273741919816625,1.161737309171632,1.4970000000000003,0.8619999999999998
2018-05-25,-1.6175973739051903,-1.6175973739051903,-1.6175973739051903,-1.6175973739051903,-69.31471805599453,-3.648416033762475,-0.1672707387503508,0.0769526779028518,-3.027996588552449,0.8775967960557056,2.1550000000000002,0.8979999999999997
2018-05-28,1.7321449236580897,1.7321449236580897,1.7321449236580897,1.7321449236580897,675.2270376141742,0.0,3.293382167124885,-0.3081666537408112,-1.5025984566224435,0.0,1.7800000000000002,0.9459999999999997
2018-05-29,0.0,0.0,0.0,0.0,-565.3658087473633,4.34504023720429,1.7131039930183771,-1.3986241974739952,0.1194505417762695,1.01919347462541,1.2790000000000001,0.9459999999999997
2018-05-30,-2.609600100073709,-2.609600100073709,-2.609600100073709,-2.609600100073709,-40.54651081081644,2.3667714249337046,1.6320446478438049,0.0260790195766723,2.760329613569088,0.0298195916925459,1.206,1.1139999999999997
2018-05-31,-5.185007005227868,-5.185007005227868,-5.185007005227868,-5.185007005227868,125.2762968495368,-2.470956188655233,-0.7863736460214577,-0.1826961228511616,0.1160616546556552,28.9022854775546,1.013,0.8599999999999998
2018-06-01,2.384704873012266,2.384704873012266,2.384704873012266,2.384704873012266,-194.59101490553135,-4.5494696786696185,0.3152919059615515,0.8324709886031633,-1.0364129563405684,-6.3615915753754315,0.3550000000000002,1.1239999999999997
2018-06-04,5.123286960128485,5.123286960128485,5.123286960128485,5.123286960128485,0.0,1.426145662496605,0.4710817400598904,0.3878479328570838,-1.972709948042127,5.756818761090853,0.25700000000000023,1.3179999999999996
2018-06-05,-1.7955883520254785,-1.7955883520254785,-1.7955883520254785,-1.7955883520254785,0.0,-2.7438806890768603,-0.8916922444873167,-0.2325282019171093,0.1194663976958406,0.4930534416993835,0.4310000000000002,1.3179999999999996
2018-06-06,1.1621281284015632,1.1621281284015632,1.1621281284015632,1.1621281284015632,0.0,-0.702535705171701,-0.1054296354906159,0.0,-0.0265357570881666,-3.8979293605172662,0.1740000000000002,1.3609999999999998
2018-06-11,-1.4051753455650302,-1.4051753455650302,-1.4051753455650302,-1.4051753455650302,-558.7997441662491,-1.0358953157483106,0.6783224548104132,0.8799228616611365,0.0,1.5550279043636233,1.238,0.5469999999999997
2018-06-12,-2.0852706738553555,-2.0852706738553555,-2.0852706738553555,-2.0852706738553555,-22.31435513142097,2.3703452433671517,0.7253917818215985,-0.1031193697977263,-0.7614583201453244,1.038384047971546,1.064,0.7069999999999997
2018-06-13,0.9586652209914048,0.9586652209914048,0.9586652209914048,0.9586652209914048,-138.6294361119891,3.163519995450987,-0.0516395570473542,0.1803891740286297,1.1269939751992857,-1.630101750780392,1.064,0.7909999999999998
2018-06-14,-2.597548640326068,-2.597548640326068,-2.597548640326068,-2.597548640326068,0.0,-0.6885012633228821,-0.0516662372640129,1.380742978785534,-1.047953001515003,-0.549326169645634,1.4450000000000003,0.9269999999999998
2018-06-15,-2.2278149093728197,-2.2278149093728197,-2.2278149093728197,-2.2278149093728197,0.0,-3.7910677028452633,-0.2587323564950912,-0.3816312989518319,-3.3474808491421273,1.0729471725128352,1.4780000000000002,1.2809999999999997
2018-06-18,0.4370909237896318,0.4370909237896318,0.4370909237896318,0.4370909237896318,69.31471805599453,1.8051360791561328,0.3103985937591012,-2.190526964190737,2.554245595166004,-4.909675067180788,1.2710000000000004,1.8319999999999999
2018-06-19,-2.2685282831083695,-2.2685282831083695,-2.2685282831083695,-2.2685282831083695,700.986050191929,-3.045548169535357,0.2063984220851427,-0.7584710089041321,-0.3456990545586954,1.5383098282662095,1.4430000000000003,1.8289999999999997
2018-06-20,1.8314373593187443,1.8314373593187443,1.8314373593187443,1.8314373593187443,-379.098467705109,-2.3180157821120075,-0.4132237284910606,0.4453183521594192,-0.4538787660970244,-1.0149975017468935,2.0780000000000003,1.96
2018-06-21,2.044047629479368,2.044047629479368,2.044047629479368,2.044047629479368,29.266961396282003,0.0381242856314108,-0.6230549750635974,-1.0509818230930017,-2.287128586062935,-0.2613138439114056,1.6900000000000004,1.7009999999999996
2018-06-22,1.8226506992281089,1.8226506992281089,1.8226506992281089,1.8226506992281089,-98.58167945227652,1.9626974624592768,0.0,1.129361970802618,3.3650550522040112,-0.2381520534976538,1.3180000000000003,1.4729999999999999
2018-06-25,-0.4223234029658321,-0.4223234029658321,-0.4223234029658321,-0.4223234029658321,-127.29656758128873,-1.544286810201882,0.104112450841051,-2.0847832512838,-1.091307077654975,0.6417134320633509,1.552,0.9219999999999997
2018-06-26,0.0604412227526847,0.0604412227526847,0.0604412227526847,0.0604412227526847,104.98221244986776,-1.01097666027969,-0.0520426761681119,0.1598721363697073,2.092237335934312,0.2129926257824849,1.5810000000000002,1.0409999999999997
2018-06-27,1.3801599215988294,1.3801599215988294,1.3801599215988294,1.3801599215988294,463.5214307336467,3.9471389612388137,-0.052069774672943,0.5045821354971405,1.7021134639218554,0.0236378679743878,1.2880000000000003,0.6149999999999998
2018-06-28,-1.5615932946228213,-1.5615932946228213,-1.5615932946228213,-1.5615932946228213,-25.882855255267224,-1.0188103313417611,0.0,-0.8512953778696084,0.2958772339246946,0.1653088108176832,1.362,0.6149999999999998
2018-06-29,-0.0605510160795205,-0.0605510160795205,-0.0605510160795205,-0.0605510160795205,-737.2118028337786,2.8088124623723503,0.0,1.1158457967120252,2.0218121456909826,0.0943396296383388,1.362,0.6079999999999997
2018-07-02,0.6640531495265463,0.6640531495265463,0.6640531495265463,0.6640531495265463,389.18202981106265,2.4498319507477113,2.8243212313394936,-0.9823522513236308,-2.7308064143540864,6.6569695942846545,1.209,0.9409999999999997
2018-07-03,0.1803426999150505,0.1803426999150505,0.1803426999150505,0.1803426999150505,309.0114379045762,0.7216435435957447,0.6560709881297225,0.8237059991176018,0.5933204558807392,-1.042022509149107,1.372,0.6649999999999997
2018-07-04,2.491232037989659,2.491232037989659,2.491232037989659,2.491232037989659,21.099954405941084,0.4724004935960418,0.3514942107444371,0.052910054144393,0.6153865574378066,0.0,1.1870000000000003,0.8549999999999998
2018-07-09,1.7212128881121207,1.7212128881121207,1.7212128881121207,1.7212128881121207,5.752701472025792,2.80360242930377,1.731430836969972,0.7335636772389353,1.2372886287330314,3.8913724031929102,1.1760000000000002,1.0819999999999999
2018-07-10,0.5106394074574276,0.5106394074574276,0.5106394074574276,0.5106394074574276,-29.88282988259195,-0.676592567530178,0.2449180749139938,0.3907781448076,1.006826831728154,1.292253974659626,1.1130000000000002,1.3649999999999998
2018-07-11,1.572182860268278,1.572182860268278,1.572182860268278,1.572182860268278,-733.888813383888,-0.9207226168460804,0.3906254967064989,-1.30857664189066,-7.175019282901114,1.296546811618818,1.6230000000000002,1.1749999999999996
